Date,GSCI,SP,Ratio
14/09/07,526.27,1484.25,0.35456702
17/09/07,533.12,1476.65,0.361034097
18/09/07,536.27,1519.78,0.352856992
19/09/07,539.25,1529.03,0.352673263
20/09/07,543.61,1518.75,0.357931193
21/09/07,544.57,1525.75,0.356916926
24/09/07,544.04,1517.73,0.358454402
25/09/07,537.45,1517.21,0.354234417
26/09/07,539.64,1525.42,0.353764209
27/09/07,551.49,1531.38,0.360126814
28/09/07,546.13,1526.75,0.357709514
01/10/07,540.73,1547.04,0.349524253
02/10/07,537.94,1546.63,0.347811047
03/10/07,537.89,1539.60,0.34937185
04/10/07,543.51,1542.84,0.352277618
05/10/07,541.59,1557.59,0.347711529
08/10/07,528.61,1552.58,0.340470056
09/10/07,534.53,1565.15,0.341518065
10/10/07,541.32,1562.47,0.346452092
11/10/07,549.80,1554.41,0.353704557
12/10/07,550.70,1561.80,0.352605967
15/10/07,561.71,1548.71,0.362696696
16/10/07,566.12,1538.53,0.367962861
17/10/07,564.45,1541.24,0.366231087
18/10/07,572.33,1540.08,0.371620955
19/10/07,567.85,1500.63,0.378410334
22/10/07,562.58,1506.33,0.373475865
23/10/07,558.64,1519.59,0.367622846
24/10/07,564.31,1515.88,0.372268253
25/10/07,579.09,1514.40,0.382391706
26/10/07,585.67,1535.28,0.381471784
29/10/07,594.74,1540.98,0.385949201
30/10/07,581.76,1531.02,0.37998132
31/10/07,599.31,1549.38,0.386806335
01/11/07,594.46,1508.44,0.394086606
02/11/07,604.70,1509.65,0.40055642
05/11/07,595.78,1502.17,0.396614231
06/11/07,608.48,1520.27,0.400242062
07/11/07,606.21,1475.62,0.410817826
08/11/07,603.94,1474.77,0.40951606
09/11/07,607.24,1453.70,0.41771686
12/11/07,599.04,1439.18,0.416239734
13/11/07,585.24,1481.05,0.395153371
14/11/07,597.17,1470.58,0.406077874
15/11/07,591.92,1451.15,0.407899941
16/11/07,599.40,1458.74,0.410904616
19/11/07,599.40,1433.27,0.418205153
20/11/07,613.72,1439.70,0.426283253
21/11/07,611.24,1416.77,0.431430649
23/11/07,617.74,1440.70,0.4287774
26/11/07,615.68,1407.22,0.437517943
27/11/07,601.85,1428.23,0.421397814
28/11/07,587.50,1469.02,0.399924371
29/11/07,589.09,1469.72,0.400819204
30/11/07,577.99,1481.14,0.390231173
03/12/07,578.83,1472.42,0.393111341
04/12/07,576.74,1462.79,0.394275255
05/12/07,573.44,1485.01,0.386154975
06/12/07,583.74,1507.34,0.387266244
07/12/07,578.38,1504.66,0.384395744
10/12/07,576.31,1515.96,0.380162405
11/12/07,584.37,1477.65,0.395473218
12/12/07,605.31,1486.59,0.407182209
13/12/07,596.79,1488.41,0.400956726
14/12/07,594.47,1467.95,0.404968153
17/12/07,591.43,1445.90,0.409037209
18/12/07,587.15,1454.98,0.403541629
19/12/07,593.94,1453.00,0.408768754
20/12/07,592.01,1460.12,0.405455716
21/12/07,601.17,1484.46,0.40497622
24/12/07,602.59,1496.45,0.402679675
26/12/07,611.16,1497.66,0.408073862
27/12/07,614.13,1476.37,0.415974315
28/12/07,610.23,1478.49,0.412740702
31/12/07,610.17,1468.36,0.415544485
02/01/08,629.98,1447.16,0.435322286
03/01/08,630.74,1447.16,0.435846762
04/01/08,624.94,1411.63,0.442709492
07/01/08,611.67,1417.97,0.431370903
08/01/08,620.91,1422.15,0.436596632
09/01/08,616.89,1390.43,0.443666348
10/01/08,607.43,1397.54,0.434645162
11/01/08,605.85,1406.91,0.430623139
14/01/08,615.28,1412.87,0.43548451
15/01/08,604.95,1397.73,0.43280605
16/01/08,596.73,1373.27,0.434532102
17/01/08,594.47,1374.79,0.432406404
18/01/08,597.16,1333.94,0.447665187
22/01/08,589.53,1266.79,0.465373108
23/01/08,576.74,1277.56,0.451441028
24/01/08,590.07,1344.92,0.438736877
25/01/08,599.52,1368.56,0.438063147
28/01/08,603.30,1334.17,0.452187502
29/01/08,607.34,1363.33,0.445482752
30/01/08,609.13,1356.60,0.449012163
31/01/08,608.38,1334.92,0.455741168
01/02/08,595.56,1381.72,0.431027632
04/02/08,602.38,1395.27,0.431728626
05/02/08,595.36,1357.26,0.43864477
06/02/08,592.64,1346.80,0.440037793
07/02/08,599.84,1321.09,0.454049308
08/02/08,619.94,1331.34,0.465650397
11/02/08,628.52,1331.23,0.472137797
12/02/08,623.05,1346.93,0.462571849
13/02/08,625.03,1360.01,0.459573827
14/02/08,638.97,1368.16,0.467031634
15/02/08,638.00,1347.20,0.473577791
19/02/08,660.61,1366.84,0.483314067
20/02/08,660.59,1338.56,0.493504213
21/02/08,656.58,1364.30,0.481256249
22/02/08,660.43,1344.22,0.491310946
25/02/08,665.36,1352.75,0.491860285
26/02/08,676.30,1371.76,0.493016271
27/02/08,672.87,1378.95,0.487957504
28/02/08,685.69,1378.16,0.497537296
29/02/08,679.78,1354.12,0.502007208
03/03/08,685.28,1329.68,0.515371368
04/03/08,669.19,1320.75,0.50667651
05/03/08,694.56,1330.32,0.522101449
06/03/08,696.52,1329.23,0.524001866
07/03/08,692.93,1294.66,0.535222298
10/03/08,703.04,1293.68,0.543441114
11/03/08,708.46,1301.40,0.544386046
12/03/08,715.30,1322.23,0.540978877
13/03/08,718.46,1291.34,0.556367804
14/03/08,712.69,1319.78,0.540009623
17/03/08,681.77,1283.21,0.53130119
18/03/08,703.59,1302.22,0.540299719
19/03/08,671.12,1334.63,0.502850228
20/03/08,661.58,1299.67,0.509039987
24/03/08,662.63,1333.66,0.496852271
25/03/08,669.26,1351.42,0.495225763
26/03/08,688.13,1343.93,0.512030388
27/03/08,695.40,1345.62,0.51678624
28/03/08,686.35,1327.02,0.517213757
31/03/08,668.91,1314.42,0.508903547
01/04/08,662.53,1340.94,0.494076543
02/04/08,681.02,1373.15,0.495956014
03/04/08,676.96,1359.71,0.497873811
04/04/08,688.49,1370.56,0.50233919
07/04/08,701.40,1381.19,0.507822964
08/04/08,697.68,1362.61,0.512014443
09/04/08,712.93,1365.43,0.522127315
10/04/08,710.99,1355.21,0.524631607
11/04/08,708.72,1343.58,0.527488278
14/04/08,714.82,1331.83,0.536717899
15/04/08,725.70,1337.59,0.542542184
16/04/08,734.09,1346.43,0.545213639
17/04/08,732.57,1360.18,0.538586069
18/04/08,738.17,1391.12,0.53062863
21/04/08,737.33,1382.69,0.533258359
22/04/08,745.96,1382.47,0.539584946
23/04/08,746.15,1379.71,0.540800531
24/04/08,735.03,1382.14,0.53180358
25/04/08,744.92,1395.18,0.533926805
28/04/08,748.13,1398.44,0.534973256
29/04/08,730.12,1393.18,0.52406796
30/04/08,721.07,1393.89,0.517305526
01/05/08,711.34,1384.23,0.513891478
02/05/08,731.33,1409.16,0.518985779
05/05/08,747.59,1410.83,0.529891624
06/05/08,758.19,1401.49,0.540985665
07/05/08,765.89,1417.53,0.540298971
08/05/08,769.72,1397.75,0.550682096
09/05/08,782.70,1385.11,0.565078586
12/05/08,774.43,1390.40,0.556985759
13/05/08,782.74,1407.07,0.55628931
14/05/08,774.97,1409.45,0.549837171
15/05/08,773.97,1408.36,0.549555511
16/05/08,783.13,1425.70,0.549295785
19/05/08,782.80,1425.74,0.549048915
20/05/08,796.33,1419.93,0.560825463
21/05/08,816.75,1416.16,0.576736386
22/05/08,805.81,1390.83,0.579370592
23/05/08,812.19,1389.24,0.584631885
27/05/08,797.52,1374.98,0.580022982
28/05/08,805.35,1388.38,0.580062375
29/05/08,781.74,1387.50,0.563415495
30/05/08,786.58,1401.86,0.561099468
02/06/08,792.18,1395.74,0.567569891
03/06/08,777.61,1389.88,0.559480675
04/06/08,767.16,1373.97,0.558350619
05/06/08,792.91,1382.33,0.573606809
06/06/08,842.24,1419.93,0.59315917
09/06/08,825.30,1366.18,0.604095361
10/06/08,815.40,1351.93,0.603137736
11/06/08,842.68,1355.25,0.621787936
12/06/08,845.82,1342.56,0.630004618
13/06/08,839.90,1347.73,0.623198267
16/06/08,842.41,1351.74,0.623206386
17/06/08,840.44,1365.56,0.615450804
18/06/08,852.19,1341.49,0.635257065
19/06/08,830.35,1336.69,0.621196388
20/06/08,843.13,1339.28,0.629538334
23/06/08,848.68,1322.35,0.64179302
24/06/08,847.82,1311.62,0.64639301
25/06/08,837.43,1319.24,0.634782905
26/06/08,865.09,1307.49,0.66164246
27/06/08,866.94,1284.44,0.674954299
30/06/08,862.81,1280.33,0.673895792
01/07/08,869.34,1266.79,0.686253444
02/07/08,882.86,1290.11,0.684331569
03/07/08,890.29,1269.93,0.701057932
07/07/08,864.99,1265.67,0.683422219
08/07/08,836.97,1250.67,0.66921626
09/07/08,838.15,1274.69,0.657534773
10/07/08,865.37,1245.71,0.694683353
11/07/08,879.64,1238.55,0.710219208
14/07/08,877.46,1253.50,0.700008775
15/07/08,846.38,1215.52,0.696311867
16/07/08,830.06,1214.50,0.683460683
17/07/08,803.42,1251.39,0.642025268
18/07/08,795.98,1262.23,0.630610111
21/07/08,803.69,1264.67,0.635489891
22/07/08,786.74,1251.45,0.628661153
23/07/08,766.81,1280.28,0.598937732
24/07/08,767.51,1282.95,0.598236096
25/07/08,759.08,1259.73,0.602574361
28/07/08,765.57,1254.67,0.610178772
29/07/08,753.41,1240.10,0.607541327
30/07/08,771.96,1269.56,0.608051766
31/07/08,760.20,1271.66,0.59780067
01/08/08,762.52,1270.52,0.600161351
04/08/08,738.47,1258.07,0.586982521
05/08/08,727.42,1254.87,0.579675185
06/08/08,723.01,1279.88,0.564903507
07/08/08,730.44,1279.57,0.570851771
08/08/08,704.18,1263.68,0.557247879
11/08/08,702.68,1293.73,0.543145942
12/08/08,696.18,1300.68,0.535240874
13/08/08,714.13,1285.22,0.555649461
14/08/08,708.98,1274.99,0.556063812
15/08/08,699.35,1294.49,0.540248515
18/08/08,698.13,1299.98,0.537032877
19/08/08,706.21,1270.18,0.555990017
20/08/08,712.75,1271.44,0.560587995
21/08/08,743.97,1266.14,0.587585338
22/08/08,711.40,1282.92,0.55451587
25/08/08,711.63,1284.71,0.553925711
26/08/08,717.94,1267.15,0.566577674
27/08/08,725.68,1272.58,0.570244385
28/08/08,710.36,1288.00,0.551520807
29/08/08,708.16,1293.82,0.547337265
02/09/08,677.06,1298.33,0.521482289
03/09/08,675.26,1275.03,0.529600245
04/09/08,668.94,1266.06,0.528361689
05/09/08,657.65,1228.92,0.535141506
08/09/08,659.79,1274.42,0.517717864
09/09/08,644.93,1265.41,0.509664773
10/09/08,639.88,1235.97,0.517711757
11/09/08,634.64,1214.94,0.522362092
12/09/08,640.32,1238.77,0.516902573
15/09/08,615.37,1213.16,0.507248755
16/09/08,590.94,1169.28,0.505386819
17/09/08,619.14,1189.89,0.520331627
18/09/08,617.59,1178.20,0.524179172
19/09/08,640.45,1265.12,0.506235219
22/09/08,672.87,1245.87,0.540078981
23/09/08,660.85,1210.44,0.545958908
24/09/08,657.07,1187.46,0.55334066
25/09/08,665.42,1187.87,0.560180575
26/09/08,657.02,1187.54,0.553263301
29/09/08,606.66,1188.46,0.510460091
30/09/08,622.24,1135.00,0.54822652
01/10/08,613.21,1154.70,0.531054993
02/10/08,585.71,1150.85,0.508940435
03/10/08,583.44,1128.35,0.517073337
06/10/08,547.02,1065.59,0.513353541
07/10/08,554.07,1068.33,0.518629543
08/10/08,550.02,966.16,0.569283556
09/10/08,544.12,998.22,0.54508986
10/10/08,500.05,866.33,0.577207761
13/10/08,520.44,944.62,0.550948106
14/10/08,509.39,1049.69,0.485272414
15/10/08,485.68,975.22,0.498024651
16/10/08,464.11,912.04,0.508870554
17/10/08,474.74,922.71,0.514504232
20/10/08,483.67,954.92,0.506499602
21/10/08,473.25,971.04,0.487367771
22/10/08,445.22,931.62,0.477893991
23/10/08,447.28,904.11,0.494713033
24/10/08,427.96,852.85,0.501801372
27/10/08,427.16,860.23,0.496567895
28/10/08,425.42,873.12,0.487241616
29/10/08,454.27,937.26,0.484682905
30/10/08,440.80,958.09,0.460083708
31/10/08,449.46,952.83,0.471711638
03/11/08,434.73,968.24,0.448994051
04/11/08,467.26,988.88,0.472510921
05/11/08,442.51,991.23,0.446428478
06/11/08,418.95,942.74,0.444392515
07/11/08,420.39,914.67,0.459605322
10/11/08,431.37,949.74,0.454196833
11/11/08,414.86,905.50,0.458157813
12/11/08,401.00,880.15,0.455600977
13/11/08,410.28,857.06,0.478705458
14/11/08,405.22,891.18,0.454704437
17/11/08,395.99,862.09,0.459336148
18/11/08,391.58,849.31,0.461050853
19/11/08,388.78,857.68,0.453293536
20/11/08,366.39,795.69,0.460463874
21/11/08,368.39,763.45,0.482530225
24/11/08,393.94,818.21,0.481459894
25/11/08,376.62,868.48,0.433648904
26/11/08,394.27,840.68,0.468990698
28/11/08,390.65,883.43,0.442192817
01/12/08,365.79,870.24,0.420333471
02/12/08,354.70,831.73,0.426461231
03/12/08,351.54,827.93,0.42460208
04/12/08,334.17,855.96,0.390404458
05/12/08,318.00,835.12,0.380779289
08/12/08,336.12,898.02,0.374289994
09/12/08,330.78,896.70,0.368884131
10/12/08,340.23,897.20,0.379218346
11/12/08,363.32,889.54,0.408435708
12/12/08,356.56,871.79,0.408998956
15/12/08,352.13,883.16,0.398718126
16/12/08,351.47,875.40,0.401501714
17/12/08,345.38,900.54,0.383528772
18/12/08,333.82,907.96,0.367664214
19/12/08,333.71,889.74,0.375061816
22/12/08,324.23,888.33,0.364983846
23/12/08,322.26,879.80,0.366289952
24/12/08,308.58,863.73,0.35726697
26/12/08,318.01,872.03,0.364673578
29/12/08,327.16,873.76,0.374431079
30/12/08,324.85,873.87,0.371732752
31/12/08,349.04,890.22,0.392080609
02/01/09,359.02,904.61,0.39687976
05/01/09,371.33,929.17,0.399633436
06/01/09,377.05,937.33,0.402255556
07/01/09,351.25,917.87,0.382681534
08/01/09,347.32,901.25,0.385379639
09/01/09,349.61,910.92,0.383803298
12/01/09,337.13,888.53,0.37942298
13/01/09,345.44,867.39,0.398255571
14/01/09,345.67,854.05,0.404740472
15/01/09,344.03,840.45,0.40934309
16/01/09,343.10,858.13,0.399822871
20/01/09,330.79,841.91,0.39290518
21/01/09,339.40,818.63,0.414598903
22/01/09,337.55,820.40,0.411439907
23/01/09,350.51,808.80,0.433372527
26/01/09,350.51,834.57,0.419994368
27/01/09,332.14,841.64,0.394639989
28/01/09,337.08,863.81,0.390219493
29/01/09,335.53,859.30,0.390470965
30/01/09,336.20,849.08,0.395963396
02/02/09,327.22,815.11,0.401446676
03/02/09,328.26,830.42,0.395288408
04/02/09,328.24,841.58,0.390031726
05/02/09,335.11,826.10,0.405657911
06/02/09,337.92,847.37,0.398782468
09/02/09,341.44,868.17,0.393292443
10/02/09,335.43,861.98,0.389143136
11/02/09,334.43,833.36,0.401300518
12/02/09,337.22,818.72,0.411887581
13/02/09,333.87,832.90,0.400848721
17/02/09,313.22,803.11,0.390009214
18/02/09,306.77,793.83,0.38644798
19/02/09,317.91,795.19,0.399795898
20/02/09,315.00,768.20,0.410046082
23/02/09,310.30,777.52,0.399095457
24/02/09,317.24,746.51,0.424969525
25/02/09,327.16,767.63,0.426194781
26/02/09,339.04,775.23,0.437340531
27/02/09,336.24,736.03,0.456829205
02/03/09,314.61,719.75,0.437114276
03/03/09,321.09,710.16,0.45213473
04/03/09,338.13,708.76,0.477067131
05/03/09,327.27,697.42,0.469252531
06/03/09,335.86,688.18,0.488047168
09/03/09,339.08,675.13,0.502239569
10/03/09,337.44,691.44,0.488031789
11/03/09,325.07,724.34,0.448776127
12/03/09,345.03,720.62,0.478797841
13/03/09,342.83,755.39,0.453850991
16/03/09,347.74,764.50,0.454857946
17/03/09,356.59,754.84,0.472410975
18/03/09,350.54,772.08,0.454020438
19/03/09,370.86,804.87,0.460771553
20/03/09,372.17,789.40,0.471456803
23/03/09,381.75,789.14,0.483760423
24/03/09,381.31,820.60,0.464672922
25/03/09,374.23,811.83,0.460974588
26/03/09,379.16,822.53,0.460969813
27/03/09,368.58,819.52,0.449753758
30/03/09,351.10,797.29,0.440365488
31/03/09,358.53,795.83,0.450505259
01/04/09,352.24,785.01,0.44870766
02/04/09,373.35,830.66,0.449459346
03/04/09,375.55,835.67,0.449401438
06/04/09,368.65,832.49,0.442833307
07/04/09,363.39,834.12,0.435655182
08/04/09,367.12,819.48,0.447991043
09/04/09,379.20,845.37,0.448566072
13/04/09,374.35,847.32,0.441803923
14/04/09,376.60,849.79,0.443167018
15/04/09,374.16,837.66,0.446674188
16/04/09,375.85,858.72,0.437681666
17/04/09,377.57,870.59,0.433689911
20/04/09,357.53,854.15,0.418583504
21/04/09,358.20,827.46,0.432884973
22/04/09,358.96,841.58,0.42653295
23/04/09,360.73,847.15,0.42581904
24/04/09,368.59,859.45,0.428867299
27/04/09,359.37,854.65,0.420490259
28/04/09,357.54,847.89,0.421684652
29/04/09,364.63,862.17,0.422921698
30/04/09,365.85,882.91,0.414366583
01/05/09,379.01,873.00,0.434145819
04/05/09,385.58,885.58,0.435396915
05/05/09,383.16,904.86,0.423446279
06/05/09,396.02,914.48,0.433052554
07/05/09,401.06,929.41,0.431523762
08/05/09,411.44,919.22,0.447593721
11/05/09,410.53,913.36,0.449471731
12/05/09,414.05,914.30,0.45285858
13/05/09,410.64,894.27,0.459185705
14/05/09,412.53,884.77,0.466259254
15/05/09,399.85,891.06,0.448736673
18/05/09,411.73,893.68,0.460717483
19/05/09,413.20,909.03,0.454545175
20/05/09,421.74,917.00,0.45991614
21/05/09,415.68,892.02,0.465998184
22/05/09,420.08,890.65,0.471657553
26/05/09,423.09,880.24,0.480658002
27/05/09,427.40,911.02,0.46914711
28/05/09,436.47,899.68,0.485134048
29/05/09,443.05,911.62,0.48600634
01/06/09,458.46,932.42,0.491690869
02/06/09,458.02,939.87,0.487326652
03/06/09,442.41,936.55,0.472379158
04/06/09,457.04,935.89,0.488343929
05/06/09,455.40,951.97,0.47837768
08/06/09,452.75,934.27,0.484604665
09/06/09,463.26,943.38,0.49106818
10/06/09,468.12,942.73,0.496558612
11/06/09,478.15,941.17,0.508039568
12/06/09,472.20,939.25,0.50273761
15/06/09,463.65,934.87,0.495950239
16/06/09,463.29,927.58,0.499465814
17/06/09,466.07,911.13,0.511525359
18/06/09,465.87,911.73,0.510972218
19/06/09,457.20,926.15,0.493661286
22/06/09,442.41,910.36,0.485971484
23/06/09,450.35,895.12,0.503111538
24/06/09,448.80,901.60,0.497776176
25/06/09,456.08,897.59,0.508113504
26/06/09,450.97,916.00,0.492322052
29/06/09,460.15,916.00,0.502349345
30/06/09,450.22,926.79,0.485780813
01/07/09,448.93,925.03,0.485319287
02/07/09,435.77,911.83,0.477906518
06/07/09,421.78,889.38,0.474239808
07/07/09,414.96,896.94,0.462641425
08/07/09,402.18,884.68,0.454609689
09/07/09,406.63,885.31,0.459310863
10/07/09,404.51,876.06,0.461735726
13/07/09,405.14,881.64,0.459528379
14/07/09,407.98,901.82,0.452395046
15/07/09,418.15,917.63,0.455688349
16/07/09,421.77,929.50,0.453765358
17/07/09,430.18,940.03,0.457625076
20/07/09,435.15,945.10,0.46042641
21/07/09,435.55,957.44,0.454909759
22/07/09,435.71,948.34,0.459445241
23/07/09,445.10,955.35,0.465902967
24/07/09,448.01,971.56,0.461124583
27/07/09,450.11,978.09,0.46019579
28/07/09,444.18,975.18,0.45548227
29/07/09,426.88,972.44,0.438982559
30/07/09,446.55,987.82,0.452059282
31/07/09,457.41,985.70,0.464042812
03/08/09,472.29,998.22,0.473130172
04/08/09,472.54,998.16,0.473411878
05/08/09,476.64,1006.11,0.473745614
06/08/09,471.24,1006.73,0.46808767
07/08/09,468.13,1007.28,0.464745453
10/08/09,469.05,1004.80,0.466808619
11/08/09,464.60,1001.90,0.463723825
12/08/09,469.73,993.36,0.472870762
13/08/09,472.91,1008.93,0.46872905
14/08/09,458.36,1012.55,0.452680263
17/08/09,451.70,985.21,0.458479207
18/08/09,460.60,982.68,0.46871881
19/08/09,471.45,979.01,0.481556572
20/08/09,466.12,997.39,0.467339255
21/08/09,470.29,1020.85,0.460686585
24/08/09,474.71,1030.69,0.460576992
25/08/09,464.02,1030.52,0.450277239
26/08/09,460.90,1024.73,0.449776136
27/08/09,464.43,1026.23,0.452554885
31/08/09,453.79,1019.42,0.445142336
01/09/09,443.21,1015.88,0.436277218
02/09/09,442.44,993.53,0.445325254
03/09/09,440.36,999.73,0.44048143
04/09/09,439.01,1004.45,0.437067052
08/09/09,454.33,1024.75,0.443353598
09/09/09,457.16,1026.82,0.445219318
10/09/09,461.13,1033.77,0.446062761
11/09/09,451.42,1045.62,0.431728735
14/09/09,452.55,1035.00,0.437244058
15/09/09,462.72,1049.71,0.440804698
16/09/09,473.00,1057.21,0.447405057
17/09/09,472.46,1066.62,0.442952785
18/09/09,468.92,1071.52,0.437625709
21/09/09,455.61,1060.03,0.429812835
22/09/09,465.33,1070.66,0.434622756
23/09/09,454.93,1073.54,0.42376856
24/09/09,441.69,1064.03,0.415111698
25/09/09,440.92,1047.78,0.420813911
28/09/09,444.65,1049.36,0.423735134
29/09/09,444.48,1064.87,0.417405129
30/09/09,462.75,1062.76,0.435421356
01/10/09,459.66,1052.80,0.436604673
02/10/09,454.28,1020.49,0.445154877
05/10/09,457.38,1029.67,0.444202803
06/10/09,463.06,1047.85,0.441918309
07/10/09,459.04,1051.92,0.436381474
08/10/09,472.52,1064.77,0.443777154
09/10/09,472.23,1065.25,0.44330007
12/10/09,483.71,1076.27,0.449429047
13/10/09,488.26,1072.58,0.455216394
14/10/09,492.39,1086.31,0.453268772
15/10/09,503.19,1087.30,0.462789203
16/10/09,508.20,1087.50,0.467309885
19/10/09,515.03,1090.58,0.472251279
20/10/09,512.23,1097.65,0.466663144
21/10/09,525.06,1089.16,0.482073616
22/10/09,523.33,1080.77,0.484216808
23/10/09,519.28,1095.68,0.47393719
26/10/09,508.84,1080.95,0.470737592
27/10/09,510.95,1069.21,0.477878621
28/10/09,498.34,1059.42,0.470388137
29/10/09,511.37,1050.78,0.486658673
30/10/09,496.81,1061.28,0.468121231
02/11/09,503.63,1040.80,0.483889604
03/11/09,510.25,1036.10,0.492472541
04/11/09,513.36,1053.74,0.487181753
05/11/09,508.42,1054.50,0.482145756
06/11/09,497.02,1060.29,0.468760622
09/11/09,510.29,1076.84,0.473874113
10/11/09,509.34,1091.86,0.466486363
11/11/09,513.19,1096.04,0.46822178
12/11/09,503.73,1098.31,0.4586451
13/11/09,501.85,1087.59,0.461436019
16/11/09,517.87,1094.13,0.473317339
17/11/09,519.58,1109.22,0.468421954
18/11/09,520.19,1109.44,0.46887655
19/11/09,510.65,1106.44,0.461522631
20/11/09,508.66,1094.66,0.464670035
23/11/09,510.27,1094.86,0.466055569
24/11/09,501.86,1105.83,0.453828708
25/11/09,514.74,1106.49,0.465201403
27/11/09,506.67,1105.47,0.458330484
30/11/09,512.57,1091.07,0.469789931
01/12/09,517.83,1098.89,0.471226237
02/12/09,509.31,1109.03,0.459237802
03/12/09,508.49,1110.59,0.457853933
04/12/09,503.33,1100.43,0.457390838
